Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-122406,8/02/2015,Second Class,BE-11455,Brad Eason,Home Office,Rhode Island,East,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2,0,4.116
CA-2015-122406,8/02/2015,Second Class,BE-11455,Brad Eason,Home Office,Rhode Island,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.9916
CA-2015-122406,8/02/2015,Second Class,BE-11455,Brad Eason,Home Office,Rhode Island,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0,15.5372
US-2016-153815,11/06/2016,First Class,KL-16555,Kelly Lampkin,Corporate,Florida,South,Furniture,Chairs,High-Back Leather Manager's Chair,207.984,2,0.2,-28.5978
US-2016-153815,11/06/2016,First Class,KL-16555,Kelly Lampkin,Corporate,Florida,South,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.112,2,0.2,12.6392
US-2016-153815,11/06/2016,First Class,KL-16555,Kelly Lampkin,Corporate,Florida,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.568,2,0.2,5.7798
US-2016-153815,11/06/2016,First Class,KL-16555,Kelly Lampkin,Corporate,Florida,South,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
CA-2016-164896,11/07/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,California,West,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,0,6.321
CA-2015-142202,9/18/2015,Second Class,JR-16210,Justin Ritter,Corporate,Florida,South,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,9,0.2,152.388
CA-2015-165050,12/07/2015,First Class,AH-10210,Alan Hwang,Consumer,New York,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209
CA-2015-165050,12/07/2015,First Class,AH-10210,Alan Hwang,Consumer,New York,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2,0.2,2.3408
CA-2015-165050,12/07/2015,First Class,AH-10210,Alan Hwang,Consumer,New York,East,Technology,Phones,Digium D40 VoIP phone,773.94,6,0,224.4426
US-2016-131114,12/09/2016,Second Class,RW-19630,Rob Williams,Corporate,Illinois,Central,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.2,1.5426
US-2016-131114,12/09/2016,Second Class,RW-19630,Rob Williams,Corporate,Illinois,Central,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2,0.8,-11.7612
US-2016-131114,12/09/2016,Second Class,RW-19630,Rob Williams,Corporate,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428
CA-2014-160066,11/16/2014,Standard Class,AH-10075,Adam Hart,Corporate,California,West,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
CA-2016-109925,11/06/2016,Second Class,IM-15070,Irene Maddox,Consumer,California,West,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3,0,22.9068
CA-2015-160696,9/06/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,Tennessee,South,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5,0.2,1.1765
CA-2014-125171,9/03/2014,Same Day,AG-10390,Allen Goldenen,Consumer,New York,East,Office Supplies,Labels,Avery 514,14.4,5,0,7.056
CA-2016-149279,4/24/2016,Standard Class,CL-12700,Craig Leslie,Home Office,Colorado,West,Office Supplies,Paper,Xerox 226,15.552,3,0.2,5.4432
CA-2016-149279,4/24/2016,Standard Class,CL-12700,Craig Leslie,Home Office,Colorado,West,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
CA-2016-149279,4/24/2016,Standard Class,CL-12700,Craig Leslie,Home Office,Colorado,West,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,0.7,-2.1756
CA-2017-107321,8/31/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,0.2,2.1684
CA-2017-107321,8/31/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,California,West,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584
US-2017-122714,12/07/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,Illinois,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,5,0.8,-2929.4845
CA-2015-153038,12/18/2015,Standard Class,RB-19645,Robert Barroso,Corporate,Tennessee,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,8,0.2,18.8784
CA-2015-153038,12/18/2015,Standard Class,RB-19645,Robert Barroso,Corporate,Tennessee,South,Office Supplies,Labels,Avery 507,18.432,8,0.2,5.9904
CA-2015-153038,12/18/2015,Standard Class,RB-19645,Robert Barroso,Corporate,Tennessee,South,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5,0.2,3.556
CA-2014-132227,11/04/2014,Standard Class,SZ-20035,Sam Zeldin,Home Office,New York,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.8732
CA-2017-155824,3/10/2017,Standard Class,KS-16300,Karen Seio,Corporate,North Carolina,South,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.2,3.6588
CA-2017-155824,3/10/2017,Standard Class,KS-16300,Karen Seio,Corporate,North Carolina,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372
CA-2016-129238,1/31/2016,Standard Class,SC-20050,Sample Company A,Home Office,California,West,Technology,Phones,AT&T 1080 Phone,109.592,1,0.2,8.2194
CA-2016-129238,1/31/2016,Standard Class,SC-20050,Sample Company A,Home Office,California,West,Office Supplies,Paper,Easy-staple paper,56.7,5,0,27.783
CA-2017-159688,5/07/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,California,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964
CA-2016-136126,5/24/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,Virginia,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155
CA-2016-136126,5/24/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,Virginia,South,Office Supplies,Paper,Xerox 1911,191.6,4,0,91.968
CA-2016-155033,10/07/2016,Standard Class,CC-12475,Cindy Chapman,Consumer,California,West,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.0688
CA-2014-156006,4/30/2014,Second Class,TM-21010,Tamara Manning,Consumer,Mississippi,South,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0,16.2486
CA-2015-158659,11/10/2015,Second Class,SC-20695,Steve Chapman,Corporate,Indiana,Central,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.147
CA-2015-169796,11/09/2015,Standard Class,Dp-13240,Dean percer,Home Office,New York,East,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0,1114.512
CA-2015-169796,11/09/2015,Standard Class,Dp-13240,Dean percer,Home Office,New York,East,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0,3.0498
CA-2015-102876,9/07/2015,Standard Class,LR-17035,Lisa Ryan,Corporate,Pennsylvania,East,Office Supplies,Binders,GBC Wire Binding Strips,9.522,1,0.7,-6.9828
CA-2015-102876,9/07/2015,Standard Class,LR-17035,Lisa Ryan,Corporate,Pennsylvania,East,Technology,Phones,Samsung Galaxy Note 3,791.964,6,0.4,-131.994
CA-2015-102876,9/07/2015,Standard Class,LR-17035,Lisa Ryan,Corporate,Pennsylvania,East,Office Supplies,Binders,Angle-D Ring Binders,4.923,3,0.7,-3.9384
US-2017-139647,5/11/2017,First Class,TS-21370,Todd Sumrall,Corporate,Arizona,West,Furniture,Bookcases,Bestar Classic Bookcase,209.979,7,0.7,-356.9643
US-2017-160465,7/21/2017,Standard Class,SW-20350,Sean Wendt,Home Office,Ohio,East,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,-22.62
US-2017-160465,7/21/2017,Standard Class,SW-20350,Sean Wendt,Home Office,Ohio,East,Office Supplies,Storage,Letter Size File,222.32,7,0.2,25.011
US-2017-160465,7/21/2017,Standard Class,SW-20350,Sean Wendt,Home Office,Ohio,East,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,6,0.4,-52.641
CA-2014-153850,11/24/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,Ohio,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
CA-2014-153850,11/24/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,Ohio,East,Technology,Phones,Samsung Galaxy S4,1502.376,4,0.4,-250.396
CA-2014-127558,11/15/2014,First Class,SS-20410,Shahid Shariari,Consumer,California,West,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
CA-2014-127558,11/15/2014,First Class,SS-20410,Shahid Shariari,Consumer,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
CA-2014-127558,11/15/2014,First Class,SS-20410,Shahid Shariari,Consumer,California,West,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,0,5.3196
CA-2017-136511,3/23/2017,Second Class,MZ-17515,Mary Zewe,Corporate,New York,East,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,3,0,17.379
CA-2016-133795,12/18/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,California,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792
CA-2016-133795,12/18/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
CA-2016-133795,12/18/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776
US-2017-130953,7/29/2017,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma,Central,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,2,0,16.4052
US-2017-130953,7/29/2017,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,3,0,133.9713
US-2017-130953,7/29/2017,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528
US-2017-130953,7/29/2017,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,72.6408
CA-2014-151792,9/02/2014,Second Class,CV-12295,Christina VanderZanden,Consumer,Illinois,Central,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,3,0.2,53.9946
CA-2017-139304,1/29/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,California,West,Office Supplies,Art,Newell 339,8.34,3,0,2.1684
CA-2017-139304,1/29/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,California,West,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,0,2.2282
CA-2017-139304,1/29/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
CA-2016-155166,12/26/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,New Jersey,East,Furniture,Chairs,Novimex Turbo Task Chair,212.94,3,0,25.5528
CA-2016-155166,12/26/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,New Jersey,East,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,1,0,7.4172
CA-2015-103954,8/09/2015,Second Class,HR-14770,Hallie Redmond,Home Office,Wisconsin,Central,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,0,48.118
CA-2014-169803,4/06/2014,Standard Class,SC-20260,Scott Cohen,Corporate,Washington,West,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035
CA-2014-169803,4/06/2014,Standard Class,SC-20260,Scott Cohen,Corporate,Washington,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0,2.034
CA-2017-141719,11/17/2017,Second Class,EG-13900,Emily Grady,Consumer,Illinois,Central,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,5,0.2,83.986
CA-2015-136469,7/11/2015,First Class,TS-21370,Todd Sumrall,Corporate,Delaware,East,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,4,0.3,-37.1124
CA-2015-136469,7/11/2015,First Class,TS-21370,Todd Sumrall,Corporate,Delaware,East,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716,2,0,193.32
CA-2015-136469,7/11/2015,First Class,TS-21370,Todd Sumrall,Corporate,Delaware,East,Office Supplies,Binders,Tuf-Vin Binders,221.06,7,0,103.8982
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3,0,32.5008
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,0,38.976
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,0,191.6586
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Office Supplies,Paper,Xerox 1933,61.4,5,0,28.858
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0,187.3976
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,3,0.2,1.8144
CA-2016-158694,11/10/2016,Second Class,AI-10855,Arianne Irving,Consumer,California,West,Office Supplies,Art,Newell 338,14.7,5,0,3.969
US-2014-104759,3/31/2014,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Illinois,Central,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,7,0.8,-13.8278
US-2014-104759,3/31/2014,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Illinois,Central,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2,0.2,13.9972
CA-2015-150511,9/18/2015,Standard Class,AB-10060,Adam Bellavance,Home Office,Washington,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
CA-2015-134922,11/07/2015,Standard Class,KB-16240,Karen Bern,Corporate,Pennsylvania,East,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,2,0.2,7.93
US-2017-120607,5/19/2017,Same Day,JC-15775,John Castell,Consumer,Georgia,South,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,0,91.9508
CA-2015-141243,1/03/2015,Second Class,AH-10465,Amy Hunt,Consumer,Texas,Central,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,5,0.2,84.66
CA-2015-141243,1/03/2015,Second Class,AH-10465,Amy Hunt,Consumer,Texas,Central,Office Supplies,Art,Newell 317,7.056,3,0.2,0.7938
CA-2015-141243,1/03/2015,Second Class,AH-10465,Amy Hunt,Consumer,Texas,Central,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,9,0.32,-437.5404
CA-2015-162166,9/08/2015,First Class,NM-18520,Neoma Murray,Consumer,California,West,Office Supplies,Paper,Xerox 1928,26.4,5,0,11.88
CA-2015-162166,9/08/2015,First Class,NM-18520,Neoma Murray,Consumer,California,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0,0.8376
CA-2016-120796,4/03/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,Pennsylvania,East,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,0.7,-83.205
CA-2016-109722,12/05/2016,Second Class,TP-21130,Theone Pippenger,Consumer,Kentucky,South,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944
CA-2016-109722,12/05/2016,Second Class,TP-21130,Theone Pippenger,Consumer,Kentucky,South,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0,70.1784
CA-2015-136798,5/08/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,Minnesota,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,2,0,21.99
CA-2015-136798,5/08/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,Minnesota,Central,Technology,Phones,VTech DS6151,377.97,3,0,105.8316
CA-2015-136798,5/08/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,Minnesota,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0,11.1564
CA-2017-122196,9/22/2017,First Class,CA-12265,Christina Anderson,Consumer,Delaware,East,Technology,Phones,GE 30524EE4,391.98,2,0,113.6742
CA-2017-142090,11/30/2017,Standard Class,SC-20380,Shahid Collister,Consumer,North Carolina,South,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,0.2,81.5949
CA-2017-142090,11/30/2017,Standard Class,SC-20380,Shahid Collister,Consumer,North Carolina,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682,7,0.4,-653.2834
CA-2017-160934,1/15/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,California,West,Office Supplies,Art,Newell 347,21.4,5,0,6.206
CA-2014-124478,8/08/2014,Standard Class,MA-17560,Matt Abelman,Home Office,Michigan,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0,274.995
CA-2014-124478,8/08/2014,Standard Class,MA-17560,Matt Abelman,Home Office,Michigan,Central,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,3,0.1,37.23
CA-2014-124478,8/08/2014,Standard Class,MA-17560,Matt Abelman,Home Office,Michigan,Central,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0,17.253
CA-2014-124478,8/08/2014,Standard Class,MA-17560,Matt Abelman,Home Office,Michigan,Central,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0,22.6296
CA-2014-124478,8/08/2014,Standard Class,MA-17560,Matt Abelman,Home Office,Michigan,Central,Technology,Phones,Motorola Droid Maxx,299.98,2,0,83.9944
CA-2015-145485,11/05/2015,Same Day,JM-16195,Justin MacKendrick,Consumer,California,West,Office Supplies,Storage,Hanging Personal Folder File,62.8,4,0,15.7
CA-2017-151071,4/25/2017,Second Class,MB-18085,Mick Brown,Consumer,California,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
CA-2014-134572,4/20/2014,Second Class,SV-20365,Seth Vernon,Consumer,Texas,Central,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67
CA-2014-134572,4/20/2014,Second Class,SV-20365,Seth Vernon,Consumer,Texas,Central,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605
CA-2014-134572,4/20/2014,Second Class,SV-20365,Seth Vernon,Consumer,Texas,Central,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,-131.951
CA-2017-143217,11/11/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Wisconsin,Central,Office Supplies,Binders,Prestige Round Ring Binders,18.24,3,0,8.5728
US-2017-133312,11/25/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,California,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058
US-2017-133312,11/25/2017,Standard Class,BD-11500,Bradley Drucker,Consumer,California,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,1,0,2.8296
US-2015-137533,12/18/2015,Same Day,JK-15640,Jim Kriz,Home Office,Ohio,East,Office Supplies,Paper,Xerox 226,20.736,4,0.2,7.2576
CA-2016-155138,9/08/2016,Standard Class,JM-15580,Jill Matthias,Consumer,North Carolina,South,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524
CA-2016-155138,9/08/2016,Standard Class,JM-15580,Jill Matthias,Consumer,North Carolina,South,Office Supplies,Paper,Petty Cash Envelope,64.704,3,0.2,23.4552
CA-2016-108350,6/06/2016,Second Class,SC-20230,Scot Coram,Corporate,Massachusetts,East,Office Supplies,Paper,Xerox 1935,105.52,4,0,48.5392
CA-2015-144302,6/19/2015,Standard Class,ME-17320,Maria Etezadi,Home Office,Texas,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,2,0.8,-9.5568
CA-2015-109001,3/05/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,Pennsylvania,East,Technology,Phones,Samsung Convoy 3,466.158,7,0.4,-93.2316
